ID	word	pos	lemma	hyperlemma	sahidic_word	tla	CDO	crum_cs_lemmatization_match	crum_cs_pos_match	crum_no_sahidic	sahidic_in_cs	score	freq	page	marcion	lemma_error	pos_error	notes
779	ⲉⲡⲓⲇⲏ	CONJ	ⲉⲡⲓⲇⲏ	ⲉⲡⲉⲓⲇⲏ	ⲉⲡⲉⲓⲇⲏ	C8985	when, after	0	0	0	0	0	5	_	_			
780	ⲉⲛⲉ	CONJ	ⲉⲛⲉ	ⲉⲛⲉ	ⲉⲛⲉ	C678,C677	interrogative particle; verbal präfix of unfulfiled condition	0	0	0	0	0	5	_	_			
781	ⲁⲗⲱⲟⲩⲓ	N	ⲁⲗⲟⲩ	ⲁⲗⲟⲩ	ⲁⲗⲟⲩ	C49,C48	youth, maiden	1	1	1	1	1	5	5a	youth, maiden (παις, παιδιον, νεος) servant			
782	ⲁⲡⲁⲥ	N	ⲁⲡⲁⲥ	ⲁⲥ	ⲁⲥ	C207	old	0	1	1	1	0.75	5	17a	old (παλαιος, αρχαιος, χρονιος)			
783	ⲃⲱ	N	ⲃⲱ	ⲃⲱ	ⲃⲱ	C323	tree	1	1	1	1	1	5	28a	tree where its fruit specified, opp ϣⲏⲛ, tree in general			
784	ϥⲁⲓ	N	ⲃⲁⲓ	ⲃⲁⲓ	ⲃⲁⲓ	C338,C337	night raven; spirit	1	1	1	0	0.75	5	28a	night raven (νυκτικοραξ) screech-owl			
785	ⲃⲉⲭⲉ	N	ⲃⲉⲭⲉ	ⲃⲉⲕⲉ	ⲃⲉⲕⲉ	C350	wage	1	1	1	1	1	5	30b	wage (μισθος)			
786	ⲃⲉⲗⲗⲉ	N	ⲃⲉⲗⲗⲉ	ⲃⲗⲗⲉ	ⲃⲗⲗⲉ	C448,C449	blind; blind person	1	1	1	1	1	5	38a	blind person (τυφλος) adj, blind			
787	ⲉⲥⲏⲧ	N	ⲉⲥⲏⲧ	ⲉⲥⲏⲧ	ⲉⲥⲏⲧ	C725	ground, bottom, lowest part	1	1	1	1	1	5	60a	ground, so bottom, lowest part (γη) as adv with preceding prep + art, mostly = verbal κατα- (-αγειν, -αιρειν, -βαινειν, -βαλλειν &c)			
788	ⲉⲥⲱⲟⲩ	N	ⲉⲥⲱⲟⲩ	ⲉⲥⲟⲟⲩ	ⲉⲥⲟⲟⲩ	C734	sheep	1	1	1	1	1	5	61a	sheep (προβατον)			
789	ⲏⲣⲡ	N	ⲏⲣⲡ	ⲏⲣⲡ	ⲏⲣⲡ	C794,C795	wine	1	1	1	1	1	5	66b	f twice, wine (οινος)			
790	ⲕⲟⲓ	N	ⲕⲟⲓ	ⲕⲟⲓⲉ	ⲕⲟⲓⲉ	C1050	field (high lying as tillage or pasture)	1	1	1	1	1	5	92b	oftenest B, field (high lying) as tillage or pasture (αγρος, πεδιον, γεωργιον)			
791	ⲕⲉⲛⲧⲉ	N	ⲕⲉⲛⲧⲉ	ⲕⲛⲧⲉ	ⲕⲛⲧⲉ	C1258	fig	1	1	1	1	1	5	112b	fig (συκον)			
792	ⲭⲟϩ	N	ⲭⲟϩ	ⲕⲟⲟϩ	ⲕⲟⲟϩ	C1504,C1505	angle, corner	1	1	1	1	1	5	132a	angle, corner (γωνια) point, top (ακρον) fragment, piece			
793	ⲗⲁⲕϩ	N	ⲗⲁⲕϩ	ⲗⲁⲕϩ	ⲗⲁⲕϩ	C1624	corner, extremity, top	1	1	1	1	1	5	140b	(f once) corner, extremity, top (ακρος, αγκωνισκος, γωνια, κρασπεδον) piece, fragment (κλασμα, ψωμος) builder's square			
794	ⲙⲉⲑⲣⲉ	N	ⲙⲉⲑⲣⲉ	ⲙⲛⲧⲣⲉ	ⲙⲛⲧⲣⲉ	C1967	witness, testimony	1	1	1	1	1	5	177a	witness, testimony (μαρτυς, μαρτυριον)			
795	ⲙⲏϯ	N	ⲙⲏϯ	ⲙⲏⲧⲉ	ⲙⲏⲧⲉ	C2096	middle	1	1	1	1	1	5	190b	middle ― as nn (το μεσον, μεσοτης) ― as prep			
796	ⲙⲱⲟⲩ	N	ⲙⲱⲟⲩ	ⲙⲟⲟⲩ	ⲙⲟⲟⲩ	C2165	water	1	1	1	1	1	5	197b	water (υδωρ)			
797	ⲫⲁϩⲟⲩ	N	ⲫⲁϩⲟⲩ	ⲡⲁϩⲟⲩ	ⲡⲁϩⲟⲩ	C3006,C3005	buttocks, hinder part, back; hinder, past	1	1	1	1	1	5	284b	originally dual buttocks, so hinder part, back (τα οπισω) As adj, hinder, past			
798	ⲣⲏ	N	ⲣⲏ	ⲣⲏ	ⲣⲏ	C3034,C3035	sun; sun-god Re	1	1	1	1	1	5	287b	sun (ηλιος) sun's ― light ― shine ― rise ― set sun tree			
800	ϫⲟⲗ	N	ϫⲟⲗ	ϭⲱⲱⲗⲉ	ϭⲱⲱⲗⲉ	C7629	flat cake, loaf	1	1	1	1	1	5	810a	flat cake, loaf			
801	ϫⲟⲛⲥ	N	ϫⲟⲛⲥ	ϭⲟⲛⲥ	ϭⲟⲛⲥ	C7776,C7775	might, violence, injustice (?); violent, forcible	1	1	1	1	1	5	822a	might, violence or sim, as adj (βιαιος) adverbial ― (βιαιως) ― hardly B (μολις)			
802	ϩⲓⲣⲏⲛⲏ	N	ϩⲓⲣⲏⲛⲏ	ⲉⲓⲣⲏⲛⲏ	ⲉⲓⲣⲏⲛⲏ	C8885	peace	0	0	0	0	0	5	_	_			
803	ϧⲓⲥⲓ	N	ϧⲓⲥⲓ	ϩⲓⲥⲉ	ϩⲓⲥⲉ	C6852	toil	0	0	0	0	0	5	_	_			
804	ⲥⲟϭⲛⲓ	N	ⲥⲟϭⲛⲓ	ϣⲟϫⲛⲉ	ϣⲟϫⲛⲉ	C6236,C6237	take counsel	0	0	0	0	0	5	_	_			
805	ⲧⲁⲓⲟ	N	ⲧⲁⲓⲟ	ⲧⲁⲉⲓⲟ	ⲧⲁⲉⲓⲟ	C4152,C4153	honor	0	0	0	0	0	5	_	_			
806	ⲁⲡⲁⲥ	N	ⲁⲡⲁⲥ	ⲁⲥ	ⲁⲥ	C207	old	0	0	0	0	0	5	_	_			
807	ⲁⲣⲉϩ	N	ⲁⲣⲉϩ	ϩⲁⲣⲉϩ	ϩⲁⲣⲉϩ	C6833,C6834	keep, guard	0	0	0	0	0	5	_	_			
808	ⲁⲧⲉⲙⲓ	N	ⲁⲧⲉⲙⲓ	ⲁⲧⲉⲓⲙⲉ	ⲁⲧⲉⲓⲙⲉ	C899	innocent	0	0	0	0	0	5	_	_			
809	ⲥⲱⲧⲡ	N	ⲥⲱⲧⲡ	ⲥⲱⲧⲡ	ⲥⲱⲧⲡ	C3828,C3831	chosen, elect	0	0	0	0	0	5	_	_			
810	ⲣⲉϥϯⲱⲙⲥ	N	ⲣⲉϥϯⲱⲙⲥ	ⲣⲉϥϯⲱⲙⲥ	_	C5486		0	0	0	0	0	5	_	_			verify; unique bo word? 
813	ϩⲏⲕⲓ	N	ϩⲏⲕⲓ	ϩⲏⲕⲉ	ϩⲏⲕⲉ	C6489	poor	0	0	0	0	0	5	_	_			
816	ⲛⲧⲱ	PREP	ⲛⲧⲉ	ⲛⲧⲉ	ⲛⲧⲁ	C2531,C2532,C2533		0	0	0	0	0	5	_	_			
817	ϩⲓϫⲱ	PREP	ϩⲓϫⲉⲛ	ϩⲓϫⲛ	ϩⲓϫⲱ	C7508	upon, over	0	0	0	0	0	5	_	_			
820	ⲭⲟϩ	V	ⲭⲟϩ	ⲕⲱϩ	ⲕⲱϩ	C1509,C1507	be envious, zealous, emulate; envy, zeal	1	1	1	1	1	5	132b	(intransitive) be envious, zealous, emulate (ζηλουν) ― obj with ⲉ- ― with ⲉϫⲛ-			
822	ⲫⲁϣ	V	ⲫⲱϣ	ⲡⲱϣ	ⲡⲟϣ	C2949	divide, be separate	1	1	1	1	1	5	277a	(intransitive) divide, be separate (διαιρεισθαι, κλασθαι, διαμεριζεσθαι, σχιζεσθαι) (transitive) divide (μεριζειν)			
823	ⲥⲓ	V	ⲥⲓ	ⲥⲉⲓ	ⲥⲉⲓ	C3288	be filled, satisfied, enjoy	1	1	1	1	1	5	316b	(intransitive) ― be filled, satisfied, enjoy (πιμπλαναι, χορταζεσθαι, κορεννυναι, κραιπαλαν) ― filled with			
824	ⲥⲱⲃⲓ	V	ⲥⲱⲃⲓ	ⲥⲱⲃⲉ	ⲥⲱⲃⲉ	C3344	laugh, play	1	1	1	1	1	5	320b	(intransitive) laugh, play (γελαν, παιζειν, χλευαζειν, μειδιαν) (transitive) deride, mock			
825	ⲥⲱⲧⲡ	V	ⲥⲱⲧⲡ	ⲥⲱⲧⲡ	ⲥⲱⲧⲡ	C3828	choose	1	1	1	1	1	5	365a	(intransitive) choose (transitive) (εκλεγειν, αιρεισθαι) (qualitative) ― chosen, exquisite (εκλεκτος) ― choicer, better (κρεισσων)			
826	ⲥϧⲁⲓ	V	ⲥⲁⲓ	ⲥϩⲁⲓ	ⲥϩⲁⲓ	C3972	write	0	1	1	1	0.75	5	381b	(intransitive) write (γραφειν) (transitive) ― (γραφειν, ζωγραφειν, διαγραφειν) ― register ― draw, paint			
828	ⲧⲁⲙⲟ	V	ⲧⲁⲙⲟ	ⲧⲁⲙⲟ	ⲧⲁⲙⲟ	C4286	tell, make know, inform	1	1	1	1	1	5	413b	(transitive) tell, inform (caus of ⲉⲓⲙⲉ) (αναγγελλειν, γνωριζειν) with ϫⲉ-			
829	ⲧⲁϩⲟ	V	ⲧⲁϩⲟ	ⲧⲁϩⲟ	ⲧⲁϩⲟ	C4740	make to stand, set up	1	1	1	1	1	5	455a	(transitive) ― make to stand, set up (causative of ⲱϩⲉ) (ισταναι, εγειρειν) ― reach, befall, touch (λαμβανειν, επιτυγχανειν, φθανειν) ― meet ― catch, arrest (intransitive) attain, be able (καταλαμβανειν)			
830	ϣⲱⲟⲩⲓ	V	ϣⲱⲟⲩⲓ	ϣⲟⲟⲩⲉ	ϣⲟⲟⲩⲉ	C6149	be dry, wither	1	1	1	1	1	5	601b	(intransitive) be dry (ξηραινειν) (qualitative) dry, stale (ξηραινειν, ξηρος)			
831	ⲥⲟϭⲛⲓ	V	ⲥⲟϭⲛⲓ	ϣⲟϫⲛⲉ	ϣⲟϫⲛⲉ	C6236	take counsel, consider	1	1	1	1	1	5	615b	(intransitive) take counsel, consider (βουλευεσθαι, λογιζεσθαι) (transitive) (λογιζεσθαι)			
832	ϥⲁⲓ	V	ϥⲁⲓ	ϥⲓ	ϥⲓ	C6260	bear, carry, take	0	1	1	1	0.75	5	620a	(intransitive) bear, carry, take (φερειν, βασταζειν) (transitive) (αιρειν, εξαιρειν) p c S,A,sA,B,F,O, carrier			
833	ϧⲱⲛⲧ	V	ϧⲱⲛⲧ	ϩⲱⲛⲧ	ϩⲱⲛⲧ	C6718	approach	0	1	1	1	0.75	5	691b	(intransitive) approach (εγγιζειν, εφισταναι) (qualitative) (εγγυς)			
834	ⲁⲣⲉϩ	V	ⲁⲣⲉϩ	ϩⲁⲣⲉϩ	ϩⲁⲣⲉϩ	C6833	keep, guard	1	1	1	1	1	5	707b	(intransitive) keep, guard (φυλασσειν, τηρειν)			
835	ϧⲓⲥⲓ	V	ϧⲓⲥⲓ	ϩⲓⲥⲉ	ϩⲓⲥⲉ	C6852	toil, be troubled, difficult	1	1	1	1	1	5	710b	(intransitive) ― toil, be troubled, difficult (κοπιαν, σπουδαζειν, πονειν) ― be wearied, suffering (transitive) trouble, weary (mostly refl) ― + advb (qualitative)			
836	ϧⲟⲧϧⲉⲧ	V	ϧⲟⲧϧⲉⲧ	ϩⲟⲧϩⲧ	ϩⲟⲧϩⲧ	C6956	inquire, examine	1	1	1	1	1	5	728a	(intransitive) inquire, examine (ερευναν, εκζητειν, εξιχνιαζειν) (transitive) (ερευναν)			
837	ϫⲟⲗ	V	ϫⲱⲗ	ϭⲱⲱⲗⲉ	ϭⲟⲟⲗ	C7623	swathe, clothe, cover	1	1	1	1	1	5	809a	(transitive) swathe, clothe, cover (ενδυειν, περιστελλειν) (refl) (περιβαλλειν) (qualitative) (κρυπτος)			
838	ϫⲓⲙⲓ	V	ϫⲓⲙⲓ	ϭⲓⲛⲉ	ϭⲓⲛⲉ	C7750	find	1	1	1	1	1	5	820a	(intransitive) find (ευρισκειν) (transitive) (ευρισκειν, συμβαινειν, προσπιπτειν, τυγχανειν)			
839	ϯⲱⲙⲥ	V	ϯⲱⲙⲥ	ϯⲱⲙⲥ	_	C5485	baptize	0	0	0	0	0	5	_	_			verify; unique Bo word?
840	ϯϣⲓⲡⲓ	V	ϯϣⲓⲡⲓ	ϯϣⲓⲡⲉ	ϯϣⲓⲡⲉ	C5991	shame	0	0	0	0	0	5	_	_			
843	ⲉⲙⲡϣⲁ	V	ⲙⲡϣⲁ	ⲙⲡϣⲁ	ⲉⲙⲡϣⲁ	C1982,C1987,C1989	worth, worthy	0	0	0	0	0	5	_	_			
844	ⲥϧⲁⲓ	V	ⲥϧⲁⲓ	ⲥϩⲁⲓ	ⲥϩⲁⲓ	C3972,C3976	write	0	0	0	0	0	5	_	_			
845	ϯⲟⲩⲱ	V	ϯⲟⲩⲱ	ϯⲟⲩⲱ	ϯⲟⲩⲱ	C4907,C4914,C4922,C4923	release, make cease	0	0	0	0	0	5	_	_			
846	ⲉⲣⲫⲁϧⲣⲓ	V	ⲉⲣⲫⲁϧⲣⲓ	ⲉⲣⲫⲁϧⲣⲓ	_	x		0	0	0	0	0	5	_	_			unique Bo word? 
847	ⲛⲁϩⲙⲉ	V	ⲛⲟϩⲉⲙ	ⲛⲟⲩϩⲙ	ⲛⲉϩⲙ	C2662,C2663		0	0	0	0	0	5	_	_			
848	ϩⲓⲑⲁϥ	V	ϩⲓⲑⲁϥ	ϩⲓⲑⲁϥ	ϩⲓⲑⲁϥ	C4734	split	0	0	0	0	0	5	_	_			verify; Bo lemma ⲑⲁϥ? CD 453A
849	ⲥⲉⲃⲧⲱⲧ	V	ⲥⲟⲃϯ	ⲥⲟⲃⲧⲉ	ⲥⲟⲃⲧⲉ	C3366,C3367	prepare	0	0	0	0	0	5	_	_			
850	ⲁⲙⲟⲩ	VIMP	ⲓ	ⲉⲓ	ⲁⲙⲟⲩ	C84	come!	0	0	1	1	0.5	5	7b	2d sg m, used as imperativ of ⲉⲓ, come, often where several are addressed (δευρο, ελθε)			
851	ⲥⲉⲃⲧⲱⲧ	VSTAT	ⲥⲟⲃϯ	ⲥⲟⲃⲧⲉ	ⲥⲃⲧⲱⲧ	C3366,C3367	become, be ready, prepare, set in order	1	1	1	1	1	5	323a	(intransitive) be ready, prepare, set in order (ετοιμαζειν) (qualitative) ready (transitive) prepare, set in order, often refl (ετοιμαζειν)			
852	ϣⲏⲗ	VSTAT	ϣⲱⲗ	ϣⲱⲗ	ϣⲏⲗ	C5812,C5814	flow; spoiling	1	1	1	1	1	5	558a	(intransitive) flow c ⲉ- (διαχεειν) (transitive) loosen, dissolve, paralyse (qualitative) c ⲉⲃⲟⲗ, loosened, paralysed			
853	ϩⲏⲡ	VSTAT	ϩⲱⲡ	ϩⲱⲡ	ϩⲏⲡ	C6740	be hidden, hide	1	1	1	1	1	5	695a	(intransitive) be hidden, hide (λανθανειν, κρυπτειν) (qualitative) (κρυφαιος, αποκρυφος) (transitive) (κρυπτειν)			
854	ϭⲟⲥⲓ	VSTAT	ϭⲓⲥⲓ	ϫⲓⲥⲉ	ϫⲟⲥⲉ	C7382	become, be high	1	1	1	1	1	5	788b	(intransitive) become, be high (υψουσθαι, μεγαλυνεσθαι) (qualitative) (υψιστος, υψηλος, μετεωρος) (transitive) exalt (υψουν) p c, who raises, mounts			
855	ⲑⲣⲟ	ACAUS	ⲑⲣⲉ	ⲧⲣⲉ	ⲧⲣ	C4439	prefix of causative infinitive	1	1	1	1	1	4	430a	(transitive) cause to do (caus of ⲉⲓⲣⲉ) ― c ⲉ- ― without ⲉ- mostly as pref to vb			
856	ⲙⲛⲁⲓ	ADV	ⲙⲛⲁⲓ	ⲙⲛⲁⲓ	_	C1936	here, hence	1	1	0	0	0.5	4	174a	here, hence, hither (? for ⲉⲙⲛⲁⲓ) (ωδε)			verify; unique Bo word?
858	ⲙⲁⲓ	N	ⲙⲁ	ⲙⲁ	ⲙⲁ	C1771	place	1	1	1	1	1	4	153a	(ⲙⲁ F before gen ⲛ-) place ― in general (τοπος) ― ⲡⲉⲓⲙⲁ, this world ― dwelling place ― chamber, monk's cell ― temple, shrine, monastery ― part, district ― part, duty			
859	ⲙⲁⲓ	N	ⲙⲁⲓ	ⲙⲁ	ⲙⲁ	C1771	place	0	0	1	1	0.5	4	415b	(transitive) justify, praise (δικαιουν, αινειν) (intransitive) be justified			
860	ⲙⲟϩ	N	ⲙⲟϩ	ⲙⲁϩ	ⲙⲁϩ	C2282	nest, brood (of young)	1	1	1	1	1	4	208a	nest, brood of young (νοσσια)			
861	ⲛⲱⲓⲕ	N	ⲛⲱⲓⲕ	ⲛⲟⲉⲓⲕ	ⲛⲟⲉⲓⲕ	C2446	adulterer	1	1	1	1	1	4	222b	adulterer (μοιχος) as adj (μοιχος, μοιχαλις)			
863	ⲣⲉⲙϩⲉ	N	ⲣⲉⲙϩⲉ	ⲣⲙϩⲉ	ⲣⲙϩⲉ	C3115	free person	1	1	1	1	1	4	297a	free person (ελευθερος)			
864	ⲥⲉⲡⲓ	N	ⲥⲉⲡⲓ	ⲥⲉⲉⲡⲉ	ⲥⲉⲉⲡⲉ	C3651	remain over, be remainder	1	0	1	1	0.75	4	351a	(intransitive) remain over, be remainder (περισσευειν, κοιμασθαι) (transitive) S, leave remaining, spare			
865	ⲥⲓⲟⲩ	N	ⲥⲓⲟⲩ	ⲥⲓⲟⲩ	ⲥⲓⲟⲩ	C3860	star	1	1	1	1	1	4	368a	star (αστηρ, αστρον)			
866	ϣⲱϣ	N	ϣⲟϣ	ϣⲱϣ	ϣⲟϣ	C6174,C6175	twist (rope); equality, sameness	0	0	1	1	0.5	4	607a	(intransitive) twist rope &c (κλωθειν)			
867	ⲥⲏϫ	N	ⲥⲏϫ	ⲥⲏϭ	ⲥⲏϭ	x		1	1	1	1	1	4	388a	foal of ass, horse (πωλος)			verify; no CDO entry? But in Crum 388A
868	ⲟⲩⲧⲁϩ	N	ⲟⲩⲧⲁϩ	ⲟⲩⲧⲁϩ	ⲟⲩⲧⲁϩ	C5229	fruit	1	1	1	1	1	4	498a	fruit (καρπος, καρπωμα, γεννημα)			
869	ϣⲁⲓ	N	ϣⲁⲓ	ϣⲁ	ϣⲁ	C5691,C5690	nose; keep festival (rare)	1	1	1	1	1	4	543b	nose (μυκτηρ, οσφρησις)			
870	ⲉϩⲛⲁ	N	ⲉϩⲛⲉ	ϩⲛⲉ	ϩⲛⲁ	C6707,C6708	will, desire, be willing; will, desire	1	1	1	1	1	4	690a	will, desire (εκουσιως, κατα εκουσιον, εν ευδοκια, εκων, αυθαιρετος)			
871	ϧⲣⲉ	N	ϧⲣⲉ	ϩⲣⲉ	ϩⲣⲉ	C6780,C6779	food, fodder; need	1	1	1	1	1	4	701a	food ― of men (βρωμα) ― of beasts, fodder (βρωμα)			
872	ϧⲣⲏⲟⲩⲓ	N	ϧⲣⲉ	ϩⲣⲉ	ϩⲣⲉ	C6780,C6779	food, fodder; need	1	1	1	1	1	4	701a	food ― of men (βρωμα) ― of beasts, fodder (βρωμα)			
873	ϫⲱⲟⲩ	N	ϫⲱⲟⲩ	ϫⲱⲟⲩ	ϫⲱⲟⲩ	C7424	generation	1	1	0	0	0.5	4	793b	generation (γενεα)			
874	ϫⲁϭⲏ	N	ϫⲁϭⲏ	ϫⲁϭⲏ	_	x		1	1	0	0	0.5	4	800b	left hand (αριστερος, ευωνυμος) as adj			verify; unique Bo word?
875	ϫⲣⲟϫ	N	ϫⲣⲟϫ	ϭⲣⲟϭ	ϭⲣⲟϭ	C7908,C7906	sown, fertilized; seed (of plants)	1	1	1	1	1	4	831b	seed (σπερμα, σπορος)			
876	ⲥⲑⲉⲣⲧⲉⲣ	N	ⲥⲑⲉⲣⲧⲉⲣ	ⲥⲧⲣⲧⲣ	ⲥⲧⲣⲧⲣ	C3837,C3838	tremble	0	0	0	0	0	4	_	_			
877	ⲣⲉϥϣⲱⲛⲓ	N	ⲣⲉϥϣⲱⲛⲓ	ⲣⲉϥϣⲱⲛⲉ	ⲣⲉϥϣⲱⲛⲉ	C5938	sickness	0	0	0	0	0	4	_	_			
878	ⲡⲓⲣⲁⲥⲙⲟⲥ	N	ⲡⲓⲣⲁⲥⲙⲟⲥ	ⲡⲉⲓⲣⲁⲥⲙⲟⲥ	ⲡⲉⲓⲣⲁⲥⲙⲟⲥ	C10121	test, trial	0	0	0	0	0	4	_	_			
879	ⲃⲱⲗ	N	ⲃⲱⲗ	ⲃⲱⲗ	ⲃⲱⲗ	C409,C404	loosen, untie	0	0	0	0	0	4	_	_			
880	ⲙⲁϩⲅ	N	ⲙⲁϩⲅ	ⲙⲉϩⲅ	ⲙⲉϩⲅ	x		0	0	0	0	0	4	_	_			ⲙⲁϩ-ⲅ ("third")
881	ⲣⲉⲙⲛⲕⲁϩⲓ	N	ⲣⲉⲙⲛⲕⲁϩⲓ	ⲣⲙⲛⲕⲁϩ	ⲣⲙⲛⲕⲁϩ	C1498	man of earth	0	0	0	0	0	4	_	_			
882	ϭⲣⲟ	N	ϭⲣⲟ	ϫⲣⲟ	ϫⲣⲟ	C7333,C7332	strength	0	0	0	0	0	4	_	_			
883	ϫⲉⲙⲛⲟⲙϯ	N	ϫⲉⲙⲛⲟⲙϯ	ϭⲙⲛⲟⲙϯ	ϭⲙⲛⲟⲙϯ	C2485	find strength	0	0	0	0	0	4	_	_			
884	ⲍⲉⲃⲉⲇⲉⲟⲥ	N	ⲍⲉⲃⲉⲇⲉⲟⲥ	ⲍⲉⲃⲉⲇⲁⲓⲟⲥ	ⲍⲉⲃⲉⲇⲁⲓⲟⲥ	MISSING		0	0	0	0	0	4	_	_			
885	ⲡⲁⲧϣⲉⲗⲉⲧ	N	ⲡⲁⲧϣⲉⲗⲉⲧ	ⲡⲁⲧϣⲉⲗⲉⲉⲧ	ⲡⲁⲧϣⲉⲗⲉⲉⲧ	C5842	bridegroom	0	0	0	0	0	4	_	_			
886	ⲫⲱϧ	N	ⲫⲱϧ	ⲡⲱϩ	ⲡⲱϩ	C2973	break, tear, divide 	0	0	0	0	0	4	_	_			
887	ⲑⲟϣ	N	ⲑⲟϣ	ⲧⲟϣ	ⲧⲟϣ	C4720	border, limit	0	0	0	0	0	4	_	_			
888	ⲥⲱϥ	N	ⲥⲱϥ	ⲥⲱⲱϥ	ⲥⲱⲱϥ	C3942,C3945,C3943,C3310	pollution	0	0	0	0	0	4	_	_			
890	ϧⲱⲧⲉⲃ	N	ϧⲱⲧⲉⲃ	ϩⲱⲧⲃ	ϩⲱⲧⲃ	C6925,C6924	kill; slaughter, murder	0	0	0	0	0	4	_	_			
891	ⲙⲁⲅⲇⲁⲗⲓⲛⲏ	N	ⲙⲁⲅⲇⲁⲗⲓⲛⲏ	ⲙⲁⲅⲇⲁⲗⲏⲛⲏ	ⲙⲁⲅⲇⲁⲗⲏⲛⲏ	C9675		0	0	0	0	0	4	_	_			
892	ⲥⲛⲟⲩϯ	NUM	ⲥⲛⲟⲩϯ	ⲥⲛⲁⲩ	ⲥⲛⲁⲩ	C3616,C3618	two	0	0	1	1	0.5	4	346b	two ― as noun (δυο) ― as adj ―― before nn ―― after nn			
895	ⲁϫⲟ	V	ϫⲱ	ϫⲱ	ⲁϫⲟⲟ	C7089	say, speak, tell	1	1	1	1	1	4	754a	(intransitive) say, speak, tell (ερειν, αντειπειν) (transitive) ― (ειπειν, λεγειν, λαλειν) ― as for saying | sing (same ?) S,A,sA,B,F ― tr: (αδειν) ― intr: (αδειν, υμνειν)			
896	ⲃⲱⲗ	V	ⲃⲱⲗ	ⲃⲱⲗ	ⲃⲱⲗ	C409,C404	loosen, untie [of chains, cords etc.]; solution, interpretation	1	1	1	1	1	4	32a	loosen, untie, mostly tr (λυειν) melt unstring interpret, explain scriptures, dreams &c (διερμηνευειν) be softened, persuaded weaken, make faint nullify order, deed dissolve, destroy pay			
897	ⲙⲕⲁϩ	V	ⲙⲕⲁϩ	ⲙⲕⲁϩ	ⲙⲕⲁϩ	C1857	be painful, difficult, be grieved	1	1	1	1	1	4	163a	(intransitive) be painful, difficult, be grieved (αλγειν, λυπεισθαι) (qualitative) ― c ⲛ-, ⲉ-, ⲉⲧⲣⲉ- often = δυς-, difficult, hard to ― c ⲉ- ―― of painful part ―― or as dat commodi ― c ⲙⲛ-			
898	ⲙⲟⲛⲓ	V	ⲙⲟⲛⲓ	ⲙⲟⲟⲛⲉ	ⲙⲟⲟⲛⲉ	C1934	nurse	1	0	1	1	0.75	4	174a	nurse (τροφος, τιθηνος) as adj, foster-mother &c (τροφος)			
899	ⲙⲡϣⲁ	V	ⲙⲡϣⲁ	ⲙⲡϣⲁ	ⲙⲡϣⲁ	C1982,C1987,C1989	be worthy, worth	1	1	1	1	1	4	179a	(intransitive) be worthy, worth ― with gen ⲛ- (αξιουσθαι, οφειλειν) ― with ⲉ-, worthy to, or to be ― with subjunct ― be meet, entitled, obliged ― without obj, be worthy, fitting ― impersonal B, it is right, needful			
900	ⲙⲟϩ	V	ⲙⲟϩ	ⲙⲟⲩϩ	ⲙⲟⲩϩ	C2285,C2299,C2298	look; burning, inflammation	1	1	1	1	1	4	210b	(intransitive) look (ατενιζειν εις, νευειν) as nn m B, appearance			
901	ⲉⲛⲕⲟⲧ	V	ⲉⲛⲕⲟⲧ	ⲛⲕⲟⲧⲕ	ⲛⲕⲟⲧⲕ	C2458	sleep	1	1	1	1	1	4	224a	(intransitive) ― sleep (υπνουν, καθευδειν, κοιμασθαι) ― lie down (κοιμασθαι, κατακεισθαι) ― die (κοιμασθαι)			
902	ⲫⲱϧ	V	ⲫⲱϧ	ⲡⲱϩ	ⲡⲱϩ	C2973	break, burst, tear, divide	1	1	1	1	1	4	280a	(intransitive) break, burst, tear (ρηγνυναι, σχιζειν) (transitive) S,A,sA,B,F, meanings same			
903	ⲥⲟ	V	ⲥⲱ	ⲥⲱ	ⲥⲟⲟ	C3303,C3304,C3302	soaked reed, mat of reeds; drink	1	1	1	1	1	4	318a	drink ― intr: (πινειν, ποτιζεσθαι) ― tr: (πινειν, εκπινειν, υδροποτειν) p c, drinker			
904	ⲥⲟⲧⲡ	V	ⲥⲱⲧⲡ	ⲥⲱⲧⲡ	ⲥⲟⲧⲡ	C3828	choose	1	1	1	1	1	4	365a	(intransitive) choose (transitive) (εκλεγειν, αιρεισθαι) (qualitative) ― chosen, exquisite (εκλεκτος) ― choicer, better (κρεισσων)			
905	ⲥⲑⲉⲣⲧⲉⲣ	V	ⲥⲑⲉⲣⲧⲉⲣ	ⲥⲧⲣⲧⲣ	ⲥⲧⲣⲧⲣ	C3837,C3838	tremble; trembling	1	1	1	1	1	4	366a	(intransitive) tremble (τρεμων ειναι, εντρομος γινεσθαι) nn m, trembling			
906	ⲥⲱϥ	V	ⲥⲱϥ	ⲥⲱⲱϥ	ⲥⲱⲱϥ	C3942,C3945,C3943,C3310	strain	1	1	0	0	0.5	4	378b	(transitive) strain			
907	ⲧⲥⲟ	V	ⲧⲥⲟ	ⲧⲥⲟ	ⲧⲥⲟ	C4543	give to drink, slake	1	1	1	1	1	4	434a	(transitive) give to drink, slake (caus of ⲥⲱ, confused with ⲧⲥⲓⲟ) ― (ποτιζειν, μεθυειν) ― c 2d acc (thing drunk) ― without ⲛ- (intransitive) (ποτιζειν, μεθυειν)			
